GDP/breakdown at current prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guatemala,Total Value Added,"1,600,143,010","1,668,054,485","1,760,203,741","2,158,539,636","2,650,735,916","3,047,048,468","3,674,882,944","4,643,664,100","5,159,289,557","5,882,122,977","6,739,846,185","7,337,141,472","7,411,534,539","7,682,804,112","8,021,354,617","9,460,431,308","7,161,154,194","5,990,083,347","6,630,893,695","7,107,120,040","6,452,220,523","7,927,401,458","8,810,950,255","9,625,513,260","10,965,094,300","12,378,657,775","13,326,691,132","15,027,109,378","16,390,230,533","15,492,138,451","16,300,270,483","17,725,803,611","19,563,845,644","20,660,919,450","22,616,070,979","25,822,656,923","28,686,254,438","32,404,913,953","37,537,269,914","36,499,416,303","39,942,601,459","46,022,530,070","48,787,559,197","52,321,691,347","57,108,154,522","62,132,358,130"
Guinea,Final consumption expenditure,"783,285,758","867,129,579","926,483,147","992,477,911","1,138,601,410","1,275,026,009","1,454,131,158","1,501,508,330","1,711,353,091","1,829,438,237","1,998,560,243","2,264,347,500","2,514,244,402","2,527,900,307","2,685,054,741","2,970,345,181","2,943,476,482","3,142,419,144","3,654,903,991","3,471,913,132","3,638,790,175","3,814,283,735","4,476,162,298","4,455,771,945","4,773,234,246","5,516,811,291","5,616,148,852","5,471,658,184","4,863,110,020","4,830,652,944","3,998,755,212","4,029,394,904","4,062,952,928","4,326,340,417","4,707,385,536","3,647,041,292","4,100,801,165","6,319,572,946","6,594,097,686","6,950,306,493","6,342,044,985","6,780,082,317","6,775,860,076","7,987,546,891","9,630,979,421","9,220,610,691"
Guinea,Household consumption expenditure (including Non-profit institutions serving households),"702,989,121","778,237,896","831,506,976","890,736,448","1,021,880,450","1,144,319,814","1,305,064,432","1,347,584,849","1,535,917,881","1,641,897,814","1,793,682,714","2,032,223,396","2,256,502,741","2,268,758,719","2,409,802,859","2,665,847,394","2,641,733,037","2,809,321,123","3,311,208,377","3,105,389,360","3,262,178,606","3,367,734,266","3,911,411,443","3,895,206,534","4,257,865,496","5,074,322,624","5,148,281,846","5,035,772,547","4,455,453,330","4,448,067,648","3,699,351,780","3,753,870,139","3,725,949,323","3,933,237,206","4,312,091,483","3,389,294,585","3,836,076,718","5,893,868,903","6,178,380,942","6,281,082,520","5,480,721,403","5,742,087,791","5,927,571,351","6,939,902,459","8,389,526,337","7,954,999,013"
Guinea,General government final consumption expenditure,"80,296,638","88,891,684","94,976,171","101,741,464","116,720,960","130,706,194","149,066,726","153,923,481","175,435,210","187,540,424","204,877,529","232,124,104","257,741,661","259,141,588","275,251,882","304,497,787","301,743,445","333,098,020","343,695,615","366,523,772","376,611,569","446,549,469","564,750,855","560,565,412","515,368,750","442,488,667","467,867,006","435,885,637","407,656,691","382,585,296","299,403,432","275,524,765","337,003,606","393,103,211","395,294,053","257,746,707","264,724,448","425,704,043","415,716,744","669,223,973","861,323,582","1,037,994,526","848,288,725","1,047,644,433","1,241,453,084","1,265,611,678"
Guinea,Gross capital formation,"75,287,263","83,369,196","89,017,327","95,359,447","109,205,679","122,871,799","139,999,638","143,795,884","164,441,602","173,911,058","197,259,174","216,986,504","234,599,808","247,029,107","241,437,350","261,616,535","328,819,633","379,335,131","438,660,885","449,945,653","700,976,022","716,683,662","725,592,536","737,046,417","715,203,107","665,466,840","730,236,045","691,055,921","801,697,908","656,619,926","804,750,364","589,279,834","702,261,823","1,219,815,479","1,292,734,614","1,154,726,948","1,036,562,272","1,471,263,665","1,825,850,539","1,431,135,363","1,392,927,187","1,687,135,365","2,131,028,392","1,876,118,812","934,439,618","1,021,808,918"
Guinea,Gross fixed capital formation (including Acquisitions less disposals of valuables),"64,478,366","71,399,986","76,237,222","81,668,812","93,527,158","105,231,251","119,900,067","123,151,291","140,832,929","148,942,867","168,938,924","185,834,026","200,918,610","211,563,451","206,774,495","224,056,580","281,611,415","324,874,467","375,682,897","385,347,525","563,949,634","581,043,558","590,688,009","599,161,525","568,513,729","545,736,316","596,836,980","571,068,496","669,709,202","549,273,419","637,440,613","434,162,609","531,759,914","860,785,782","916,776,113","856,045,079","841,951,930","1,549,638,948","1,573,117,359","1,406,141,003","1,311,545,032","1,584,252,100","2,058,023,457","1,869,170,224","930,978,730","1,018,024,440"
Guinea,Changes in inventories,"10,808,897","11,969,210","12,780,105","13,690,635","15,678,521","17,640,549","20,099,571","20,644,593","23,608,672","24,968,190","28,320,250","31,152,478","33,681,197","35,465,656","34,662,854","37,559,954","47,208,218","54,460,664","62,977,988","64,598,127","137,026,388","135,640,105","134,904,528","137,884,892","146,689,377","119,730,524","133,399,066","119,987,425","131,988,706","107,346,508","167,309,751","155,117,225","170,501,909","359,029,696","375,958,501","298,681,868","194,610,342","-78,375,283","252,733,180","24,994,359","81,382,155","102,883,266","73,004,936","6,948,588","3,460,887","3,784,477"
Guinea,Exports of goods and services,"121,401,342","134,468,960","143,171,814","153,196,500","175,782,935","199,677,235","226,107,380","227,990,691","262,665,481","282,687,897","335,700,056","339,616,724","337,448,523","409,112,248","428,864,785","437,321,427","501,767,063","540,777,586","505,500,308","596,611,591","653,805,658","568,422,206","521,674,528","523,613,126","490,028,857","561,615,516","535,565,426","600,506,279","623,312,848","647,649,019","477,460,156","666,958,628","654,174,212","674,558,787","696,987,719","788,214,533","1,005,486,769","1,479,363,239","1,507,054,688","1,512,367,031","2,079,436,311","2,195,093,329","2,381,678,672","2,301,864,602","2,412,731,718","2,312,296,281"
Guinea,Imports of goods and services,"173,789,730","192,421,823","205,414,020","219,989,220","252,342,072","283,647,645","322,928,436","331,464,015","378,844,137","405,156,511","453,192,581","498,515,115","538,980,729","567,536,386","595,909,080","645,714,763","678,538,222","786,197,791","875,500,540","855,996,312","1,053,812,162","868,812,215","1,048,395,155","1,072,157,136","1,053,117,674","1,104,925,388","986,264,740","1,043,261,467","1,173,631,287","1,153,287,690","862,932,244","1,097,240,605","1,245,035,274","1,264,431,340","1,415,547,404","1,465,682,666","1,922,796,795","2,988,266,098","2,962,823,881","3,176,991,367","2,961,018,111","3,706,951,656","3,933,964,014","3,964,169,565","4,217,203,128","3,748,455,947"
Guinea,Gross Domestic Product (GDP),"766,522,963","848,702,315","906,006,146","970,292,025","1,112,988,627","1,251,066,071","1,424,319,274","1,461,966,592","1,670,942,981","1,786,997,244","1,998,866,861","2,198,767,863","2,377,246,960","2,503,195,431","2,628,337,107","2,848,011,809","2,995,931,712","3,173,787,677","3,492,118,027","3,562,030,054","3,905,810,913","4,126,450,795","4,445,767,832","4,422,624,189","4,633,819,380","5,260,154,347","5,504,299,589","5,374,564,715","4,906,120,930","4,751,416,770","4,269,438,239","4,075,156,911","4,079,549,317","4,765,756,665","5,028,105,061","4,063,116,992","4,220,053,411","6,281,933,753","6,964,179,031","6,716,817,519","6,853,390,371","6,955,359,355","7,290,902,742","8,122,899,599","8,875,976,993","8,874,851,111"
Guinea,"Agriculture, hunting, forestry, fishing (ISIC A-B)","149,685,404","165,745,912","176,949,489","189,482,649","217,295,971","244,296,987","278,266,243","285,633,561","326,116,374","348,461,065","390,666,443","430,633,187","464,557,146","485,953,051","510,273,990","562,975,697","592,872,451","613,329,775","655,498,066","691,725,801","841,010,857","821,117,959","755,907,538","707,640,501","1,050,144,811","1,451,066,902","1,501,377,253","1,294,996,027","1,162,647,929","1,103,289,622","931,676,772","893,837,135","882,472,128","642,251,197","760,094,127","586,865,828","657,635,348","1,056,517,869","1,112,851,775","1,098,918,669","1,198,378,430","1,168,964,172","1,328,403,539","1,480,194,048","1,485,184,185","1,573,071,082"
Guinea,"Mining, Manufacturing, Utilities (ISIC C-E)","192,804,416","213,485,765","227,906,486","244,074,505","279,913,319","314,664,250","358,368,237","367,809,564","420,294,444","448,973,670","502,947,422","554,211,732","597,828,867","628,953,758","656,590,228","721,896,603","761,722,220","789,000,516","873,604,363","864,043,179","1,061,533,510","1,065,217,620","979,550,042","1,141,004,215","948,077,273","1,059,974,505","1,193,043,191","1,065,928,272","958,871,072","1,033,953,700","880,975,481","833,868,193","887,077,176","1,142,861,574","1,175,511,097","1,039,552,270","1,083,175,528","1,389,076,819","1,701,548,408","1,624,216,789","1,759,146,885","1,837,480,109","1,854,897,959","1,911,440,802","1,971,689,183","2,105,899,965"
Guinea,Manufacturing (ISIC D),"24,832,855","27,496,248","29,352,345","31,433,559","36,055,352","40,531,051","46,153,881","47,360,595","54,119,010","57,881,864","64,779,036","71,325,731","76,903,769","80,988,853","85,163,157","92,544,467","97,650,387","101,259,053","113,058,996","116,266,655","128,723,380","136,560,449","126,513,812","153,592,827","157,392,131","163,852,277","165,865,001","144,643,539","140,025,189","207,055,925","122,910,046","120,586,840","154,464,378","495,148,501","499,175,646","416,043,327","480,310,755","718,479,795","882,501,671","843,767,916","728,597,320","729,194,534","699,272,768","813,563,868","839,990,182","859,983,444"
Guinea,Construction (ISIC F),"69,466,659","76,916,862","82,113,168","87,934,578","100,853,215","113,378,935","129,106,516","132,524,623","151,389,801","161,819,842","181,259,770","199,509,394","215,538,575","226,207,654","237,384,128","260,072,785","272,675,109","286,654,274","310,340,384","320,816,377","376,198,815","369,334,701","386,071,128","360,958,617","445,076,216","475,935,556","508,096,389","504,721,271","437,655,430","444,079,807","459,999,082","394,404,089","390,704,057","490,691,870","475,939,564","339,245,402","363,389,172","543,386,078","591,956,304","544,460,463","455,286,005","402,671,585","449,624,517","480,031,634","448,016,533","506,578,054"
Guinea,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","280,154,984","310,174,976","331,104,918","354,609,724","406,808,103","457,312,684","520,414,804","534,179,865","610,770,789","653,545,924","730,949,695","801,616,901","868,686,832","916,733,788","963,849,841","1,040,883,904","1,075,667,901","1,173,112,667","1,293,015,013","1,314,962,899","1,403,322,023","1,348,814,061","1,878,507,283","1,651,730,687","1,685,009,870","1,726,116,033","1,723,239,622","1,523,931,455","1,542,695,000","1,230,633,270","1,140,817,351","1,134,656,926","888,756,829","1,093,159,842","1,156,369,723","955,793,358","849,138,140","1,312,607,318","1,467,721,321","1,294,499,531","1,367,953,693","1,407,172,727","1,399,977,005","1,621,771,532","1,652,052,407","1,709,288,890"
Guinea,"Transport, storage and communication (ISIC I)","37,501,525","41,519,709","44,320,258","47,467,294","54,463,976","61,209,430","69,659,771","71,494,010","81,763,221","87,573,960","97,705,521","107,333,710","116,196,769","122,859,705","129,775,036","137,421,370","145,272,920","156,135,508","174,931,814","181,116,035","166,518,063","205,010,146","234,388,060","241,401,677","253,058,143","276,109,319","283,015,589","258,024,368","262,520,599","244,025,282","210,191,699","207,104,850","197,667,850","391,695,201","417,019,807","277,270,844","319,300,801","489,309,516","492,427,675","372,207,669","334,959,171","340,641,236","309,483,669","374,210,427","381,969,070","389,163,789"
Guinea,Other Activities (ISIC J-P),"98,098,746","108,608,868","115,935,240","124,173,210","142,476,201","160,103,337","182,211,300","187,022,493","213,940,326","229,089,771","255,414,822","280,792,574","304,069,516","321,880,080","339,083,304","357,960,935","381,466,076","409,186,896","460,906,368","467,071,643","426,026,866","559,250,118","608,722,571","651,335,870","587,693,172","661,506,396","701,691,075","600,801,282","530,129,684","590,014,405","481,796,043","457,002,764","521,568,612","1,029,533,808","992,867,996","752,641,041","798,252,003","1,151,806,966","1,165,658,449","1,387,811,806","1,339,662,043","1,400,564,167","1,347,442,081","1,605,558,160","1,623,056,054","1,672,403,862"
Guinea,Total Value Added,"827,711,733","916,452,092","978,329,559","1,047,741,960","1,201,810,786","1,350,965,623","1,538,026,870","1,578,664,118","1,804,274,956","1,929,464,231","2,158,943,673","2,374,097,497","2,566,877,705","2,702,588,036","2,836,956,528","3,081,211,293","3,229,676,676","3,427,419,635","3,768,296,009","3,839,735,933","4,274,610,134","4,368,744,604","4,843,146,623","4,754,071,568","4,969,059,485","5,650,708,711","5,910,463,119","5,248,402,674","4,894,519,714","4,645,996,085","4,105,456,428","3,920,873,957","3,768,246,651","4,790,193,491","4,977,802,314","3,951,368,744","4,070,890,993","5,942,704,566","6,532,163,931","6,322,114,927","6,455,386,227","6,557,493,996","6,689,828,770","7,473,206,603","7,561,967,433","7,956,405,642"
Guinea-Bissau,Final consumption expenditure,"271,996,877","285,262,533","354,719,815","458,338,491","519,760,748","536,438,495","487,968,461","407,250,600","481,228,176","551,075,267","475,801,282","507,391,546","442,355,786","436,846,860","459,841,219","508,768,439","473,811,850","503,752,948","496,257,048","631,724,577","685,104,445","735,660,719","834,070,929","666,801,551","724,504,619","809,205,338","526,501,252","418,116,851","400,049,648","409,198,238","354,337,650","381,023,640","401,303,779","465,822,185","536,133,152","602,043,942","643,351,239","736,781,711","924,071,334","911,275,927","923,281,275","1,083,726,898","1,016,680,532","1,052,590,804","1,036,162,028","910,449,059"
Guinea-Bissau,Household consumption expenditure (including Non-profit institutions serving households),"214,171,624","222,980,377","278,022,931","356,841,425","404,722,513","416,421,311","370,438,621","332,058,448","382,236,364","437,023,893","341,973,079","357,123,400","315,180,642","326,433,685","386,713,730","431,882,964","410,760,624","445,477,226","440,918,260","557,238,113","615,703,111","653,600,090","761,069,357","616,228,346","670,787,964","757,956,503","491,358,595","359,340,424","343,453,497","336,363,963","292,134,735","321,133,198","340,583,956","385,994,286","460,134,374","514,827,300","555,715,235","631,589,776","821,379,373","783,281,953","794,149,502","935,771,794","887,723,626","920,103,566","860,429,074","803,940,507"
Guinea-Bissau,General government final consumption expenditure,"57,825,255","62,282,156","76,696,887","101,497,066","115,038,235","120,017,186","117,529,840","75,192,152","98,991,811","114,051,374","133,828,205","150,268,146","127,175,144","110,413,175","73,127,489","76,885,475","63,051,226","58,275,722","55,338,787","74,486,463","69,401,334","82,060,629","73,001,572","50,573,204","53,716,655","51,248,835","35,142,658","58,776,427","56,596,151","72,834,275","62,202,915","59,890,442","60,719,822","79,827,899","75,998,778","87,216,642","87,636,005","105,191,934","102,691,961","127,993,974","129,131,773","147,955,104","128,956,906","132,487,238","175,732,954","106,508,552"
Guinea-Bissau,Gross capital formation,"74,116,932","69,593,074","66,196,688","74,891,677","66,244,783","69,759,313","66,308,863","69,349,417","87,855,019","96,764,991","117,916,088","117,364,691","105,506,376","84,956,829","154,499,259","130,073,095","97,840,817","117,811,488","137,052,413","115,136,945","89,885,692","73,544,044","181,568,470","221,269,140","164,157,749","178,365,462","123,519,587","48,001,491","16,770,862","16,615,258","26,683,473","25,362,924","35,109,633","47,740,855","38,704,501","37,674,313","37,570,036","54,940,173","52,766,241","49,976,038","55,859,648","59,191,194","72,976,472","70,403,201","86,101,765","122,344,904"
Guinea-Bissau,Gross fixed capital formation (including Acquisitions less disposals of valuables),"74,116,932","69,593,074","66,196,688","74,891,677","66,244,783","69,759,313","66,308,863","69,349,417","87,855,019","91,114,622","111,030,649","110,511,450","99,345,575","79,995,971","145,477,630","122,477,776","92,127,628","113,057,929","136,524,697","105,077,899","84,394,644","67,698,956","181,568,470","221,269,140","164,157,749","178,365,462","123,519,587","47,670,824","16,384,390","16,275,807","26,321,102","24,987,773","34,673,471","47,216,079","38,113,911","35,550,962","41,211,336","53,784,241","51,922,124","49,194,567","54,856,169","58,023,490","64,923,618","59,586,264","66,992,310","121,468,348"
Guinea-Bissau,Changes in inventories,,,,,,,,,,"5,650,369","6,885,439","6,853,241","6,160,802","4,960,858","9,021,628","7,595,319","5,713,189","4,753,560","527,717","10,059,046","5,491,047","5,845,088",,,,,,"330,667","386,472","339,452","362,372","375,151","436,162","524,776","590,591","2,123,351","-3,641,300","1,155,932","844,117","781,471","1,003,479","1,167,704","8,052,853","10,816,937","19,109,454","876,557"
Guinea-Bissau,Exports of goods and services,"10,101,136","10,413,492","12,768,912","21,890,377","19,920,671","23,669,507","21,667,185","32,868,919","31,560,407","32,470,215","53,492,149","51,413,861","29,494,242","22,699,124","55,302,012","36,436,259","21,704,229","74,564,370","62,298,051","45,912,551","73,227,122","87,025,346","55,952,952","63,599,920","124,071,252","93,314,873","56,392,755","54,960,910","31,533,086","55,179,548","67,520,508","67,351,168","60,879,079","70,779,384","83,462,555","94,765,913","77,557,405","140,353,979","171,900,618","154,760,952","169,081,133","295,404,982","153,949,276","192,848,743","206,452,089","273,297,879"
Guinea-Bissau,Imports of goods and services,"76,389,564","86,102,799","104,664,325","147,414,824","156,111,805","118,686,823","115,028,445","115,403,456","147,405,790","185,787,085","176,764,563","164,396,821","155,623,200","122,080,962","212,045,404","215,919,959","132,247,565","196,572,403","222,998,767","223,113,347","237,989,643","246,788,045","386,778,529","234,602,274","258,703,122","281,078,382","170,585,110","108,643,700","72,661,871","75,168,207","85,842,748","93,636,282","89,045,983","107,952,454","127,190,861","147,688,540","166,639,220","236,085,629","284,083,312","289,214,242","299,171,965","339,945,156","254,280,383","270,053,012","301,702,040","328,524,950"
Guinea-Bissau,Gross Domestic Product (GDP),"280,874,742","278,544,333","326,064,433","401,778,572","441,505,378","507,741,499","457,060,628","392,911,485","453,831,185","496,607,442","468,928,231","510,883,636","418,410,440","420,136,679","458,977,483","415,305,557","461,109,330","499,556,403","472,605,997","569,660,725","610,228,812","649,442,823","684,813,823","717,068,337","754,030,496","799,807,291","535,828,484","412,435,552","375,691,725","405,824,837","362,698,884","380,101,451","408,246,508","476,389,970","531,109,347","586,795,628","591,839,460","695,990,234","864,654,881","826,798,676","849,050,091","1,098,379,359","989,326,452","1,045,789,735","1,027,013,841","977,566,860"
Guinea-Bissau,"Agriculture, hunting, forestry, fishing (ISIC A-B)","133,290,562","124,928,952","149,276,288","172,292,808","182,694,008","242,558,281","219,799,103","181,345,941","234,235,571","256,193,139","197,865,835","251,716,612","195,647,369","178,310,888","189,637,303","193,064,682","215,933,024","254,691,295","215,676,698","254,001,618","272,169,319","290,469,348","327,578,084","378,931,972","394,057,830","414,280,874","290,661,148","165,353,888","154,209,215","175,640,982","153,441,911","146,247,433","173,665,780","201,729,072","223,021,745","260,292,497","250,113,738","300,498,606","403,514,693","363,790,740","382,820,102","494,517,392","463,920,492","461,565,830","429,040,422","432,748,347"
Guinea-Bissau,"Mining, Manufacturing, Utilities (ISIC C-E)","36,695,923","37,821,391","45,074,654","60,346,640","69,235,746","78,989,297","43,669,212","54,925,656","55,985,848","60,406,573","53,092,554","50,838,929","37,866,019","29,640,361","38,809,088","36,736,396","68,774,231","41,538,216","37,459,637","45,183,957","50,161,135","55,113,217","45,403,812","48,530,145","66,638,614","77,084,695","49,276,777","59,487,446","63,452,644","65,968,909","50,887,932","51,732,617","56,319,461","68,773,191","74,315,974","78,406,631","77,259,063","82,242,295","112,796,800","103,145,731","101,331,170","129,629,991","126,471,240","137,739,849","137,445,277","128,183,339"
Guinea-Bissau,Manufacturing (ISIC D),"31,923,422","32,902,731","39,234,283","52,568,816","60,267,964","68,542,780","37,991,287","47,939,773","48,961,358","52,388,181","45,334,357","44,785,290","33,575,476","26,176,845","32,177,417","28,705,942","68,312,857","37,996,030","32,330,891","20,797,336","23,600,653","30,042,782","16,583,161","24,320,535","51,241,817","59,407,350","37,376,161","53,677,650","60,643,940","64,209,933","49,258,664","50,008,287","53,917,699","65,836,165","71,504,990","75,291,751","74,405,691","79,469,309","109,051,869","99,312,498","96,299,642","121,882,030","120,814,342","132,610,710","130,378,338","122,479,711"
Guinea-Bissau,Construction (ISIC F),"22,977,324","23,675,216","28,166,700","37,662,836","43,311,904","49,782,492","27,296,433","34,025,913","34,723,028","38,232,951","34,723,206","30,488,257","22,422,139","18,490,330","27,151,784","28,219,921","25,728,984","23,070,177","30,088,095","54,993,788","60,936,269","54,595,172","25,729,219","20,828,422","15,294,923","14,709,966","9,157,180","8,934,853","1,332,312","1,063,831","1,203,692","3,754,237","9,759,132","14,526,833","8,472,702","5,966,237","5,613,034","9,629,292","7,230,822","7,323,381","10,248,810","6,588,733","7,509,885","13,112,298","14,354,339","11,113,585"
Guinea-Bissau,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","58,152,183","60,924,159","68,468,369","86,943,743","96,759,233","90,307,227","109,879,190","80,994,004","85,268,139","93,967,667","107,041,081","91,226,613","107,176,738","129,124,974","136,040,695","105,808,453","90,969,284","123,700,711","132,866,411","146,572,851","157,015,239","167,381,443","147,504,620","131,724,963","131,295,412","136,288,877","84,653,138","100,625,462","78,567,439","79,831,199","83,915,718","103,042,336","82,460,506","96,154,456","107,220,573","114,162,345","126,426,182","150,377,624","171,427,198","174,020,300","156,332,712","223,739,313","186,076,299","225,248,951","210,501,320","198,261,874"
Guinea-Bissau,"Transport, storage and communication (ISIC I)","8,367,363","8,765,399","9,853,577","12,513,259","13,922,720","12,989,294","15,801,379","11,672,558","12,276,087","13,505,437","15,366,433","13,106,251","15,612,039","18,496,815","19,386,802","15,101,961","13,124,628","19,198,108","17,521,842","20,356,194","22,579,091","25,343,147","25,680,068","23,424,264","21,864,644","24,269,822","16,022,929","13,579,606","16,938,673","17,974,688","12,869,811","11,963,901","12,244,110","16,018,574","19,644,706","21,671,451","24,976,567","30,805,390","38,297,898","34,708,759","37,272,070","55,125,806","51,209,815","53,297,300","53,147,664","50,336,773"
Guinea-Bissau,Other Activities (ISIC J-P),"21,391,387","22,429,218","25,224,845","32,019,289","35,581,766","33,114,174","40,615,928","29,947,412","31,342,513","34,301,671","38,689,887","35,086,310","39,685,802","46,073,311","47,951,812","36,374,145","46,579,179","37,357,896","38,993,314","48,553,904","47,367,759","56,541,256","91,665,388","82,714,467","79,665,291","85,849,000","54,843,498","55,101,401","55,397,748","56,311,595","51,642,170","54,817,038","60,511,785","70,132,447","82,324,911","92,896,606","93,581,804","108,184,005","120,769,016","127,280,273","139,804,588","168,306,216","140,642,867","141,049,297","159,485,468","140,875,261"
Guinea-Bissau,Total Value Added,"280,874,742","278,544,333","326,064,433","401,778,572","441,505,378","507,740,766","457,061,246","392,911,485","453,831,185","496,607,442","446,778,996","472,462,970","418,410,103","420,136,679","458,977,483","415,305,557","461,109,330","499,556,403","472,605,997","569,662,312","610,228,812","649,443,583","663,561,192","686,154,234","708,816,714","752,483,235","504,614,669","403,082,655","369,898,031","396,791,204","353,961,233","371,557,561","394,960,773","467,334,572","515,000,612","573,395,766","577,970,389","681,737,212","854,036,426","810,269,183","827,809,452","1,077,907,450","975,830,597","1,032,013,524","1,003,974,490","961,519,181"
Guyana,Final consumption expenditure,"365,004,703","386,489,735","401,282,049","470,303,588","529,633,004","572,881,772","649,908,911","645,188,044","670,423,507","683,928,688","790,708,695","817,776,533","724,565,052","744,216,530","624,780,218","657,119,415","669,600,379","446,497,201","568,538,614","500,172,812","532,769,401","422,959,587","424,597,093","523,587,756","604,021,190","670,958,362","748,846,432","821,276,681","853,440,552","771,724,098","901,384,687","947,022,016","904,635,080","928,782,650","1,040,736,327","1,423,835,179","1,405,895,379","1,802,277,113","2,091,889,493","1,995,313,058","2,314,992,814","2,736,208,503","2,953,171,389","3,264,281,637","3,248,857,871","3,073,152,542"
Guyana,Household consumption expenditure (including Non-profit institutions serving households),"319,554,703","335,349,778","345,275,958","394,478,973","456,794,863","474,001,936","524,379,499","531,462,554","554,501,938","547,418,884","619,728,303","650,665,422","579,565,052","581,549,864","481,235,989","492,485,391","464,564,197","348,914,558","452,338,614","437,541,064","478,814,932","381,729,174","373,534,114","456,287,430","518,570,475","571,711,353","625,298,792","668,559,878","699,632,898","603,477,799","705,155,997","784,173,071","731,682,614","733,154,601","850,467,931","1,201,827,319","1,184,683,686","1,538,469,851","1,795,089,358","1,667,729,099","1,973,536,820","2,338,174,051","2,577,010,880","2,788,142,828","2,728,085,606","2,535,389,831"
Guyana,General government final consumption expenditure,"45,450,000","51,139,957","56,006,091","75,824,615","72,838,141","98,879,836","125,529,412","113,725,490","115,921,569","136,509,804","170,980,392","167,111,111","145,000,000","162,666,667","143,544,229","164,634,024","205,036,182","97,582,643","116,200,000","62,631,749","53,954,469","41,230,413","51,062,979","67,300,326","85,450,715","99,247,008","123,547,640","152,716,803","153,807,655","168,246,299","196,228,690","162,848,945","172,952,466","195,628,049","190,268,396","222,007,860","221,211,692","263,807,261","296,800,135","327,583,960","341,455,995","398,034,452","376,160,509","476,138,809","520,767,421","537,761,724"
Guyana,Gross capital formation,"60,950,000","52,849,651","56,964,279","83,326,361","113,208,973","166,639,484","166,745,098","128,156,863","101,960,784","161,176,471","176,078,431","188,444,445","126,666,667","131,666,667","101,785,908","96,428,500","137,158,907","115,110,618","89,000,000","130,197,450","167,554,806","122,939,970","200,899,982","242,601,538","248,376,167","282,253,928","309,428,317","330,749,469","297,496,997","267,440,097","274,434,029","274,262,073","276,219,941","260,335,171","252,364,061","266,716,313","413,700,575","429,273,195","460,366,491","539,622,293","573,763,218","615,317,230","710,537,366","565,164,472","685,737,813","797,549,637"
Guyana,Gross fixed capital formation (including Acquisitions less disposals of valuables),"60,950,000","52,849,651","56,964,279","83,326,361","113,208,973","166,639,484","166,745,098","128,156,863","101,960,784","161,176,471","176,078,431","188,444,445","126,666,667","131,666,667","101,785,908","96,428,500","137,158,907","115,110,618","89,000,000","130,197,450","167,554,806","122,939,970","200,899,982","242,601,538","248,376,167","282,253,928","309,428,317","330,749,469","297,496,997","267,440,097","274,434,029","274,262,073","276,219,941","260,335,171","252,364,061","266,716,313","413,700,575","429,273,195","460,366,491","539,622,293","573,763,218","615,317,230","710,537,366","565,164,472","685,737,813","797,549,637"
Guyana,Exports of goods and services,"123,366,002","135,147,092","134,625,583","130,356,913","238,780,813","308,541,371","240,230,301","227,495,663","255,844,631","253,732,857","333,404,333","304,607,414","215,400,957","183,580,361","191,011,358","199,955,325","208,541,618","238,841,485","205,602,555","230,071,643","211,410,169","258,720,295","369,469,021","401,333,806","414,475,278","479,591,286","566,790,736","573,825,400","519,688,405","496,041,529","454,133,099","471,794,813","673,545,890","681,189,953","762,831,896","706,249,360","768,313,458","839,407,648","1,004,222,501","931,269,815","1,132,274,124","1,420,200,867","1,686,777,311","1,542,974,687","1,351,988,988","922,938,010"
Guyana,Imports of goods and services,"117,752,867","119,626,399","130,082,607","162,672,471","219,478,858","288,630,543","312,658,910","267,932,870","241,925,842","281,117,828","367,424,872","377,001,103","266,556,916","250,105,959","231,850,470","225,436,969","240,957,317","268,316,649","212,390,667","258,052,829","310,716,949","306,387,273","442,243,496","507,667,142","465,230,813","527,318,097","597,341,659","643,969,507","605,184,087","551,122,308","585,180,984","584,702,007","764,089,267","754,670,469","866,933,830","997,027,992","1,158,038,000","1,330,396,742","1,633,881,628","1,440,642,308","1,761,742,830","2,195,125,754","2,499,335,318","2,382,414,301","2,209,493,055","1,511,431,957"
Guyana,Gross Domestic Product (GDP),"427,060,636","452,349,878","457,871,909","488,212,950","683,753,219","804,261,173","710,548,250","703,356,466","792,722,199","829,243,953","943,061,751","905,506,047","768,645,357","773,429,457","707,539,903","736,617,458","828,625,594","548,739,140","659,727,353","606,554,060","631,896,478","555,752,671","596,201,721","743,980,974","869,616,749","991,383,773","1,125,099,837","1,194,651,695","1,144,244,839","1,107,944,405","1,136,500,134","1,135,686,556","1,157,959,507","1,184,963,994","1,256,329,196","1,315,438,530","1,458,448,034","1,740,337,026","1,922,599,414","2,025,556,778","2,259,290,304","2,576,598,456","2,851,152,181","2,990,006,424","3,077,087,000","3,282,208,232"
